city_id,city_name,line_id,line_name,line_hex_color,station_id,station_name,lat,lng,order
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.108,Petrovsko-Razumovskaya,55.836565,37.575512,4
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.141,Timiryazevskaya,55.81866,37.574498,5
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.35,Dmitrovskaya,55.808056,37.581734,6
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.128,Savyolovskaya,55.794054,37.587163,7
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.83,Mendeleevskaya,55.781999,37.599141,8
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.154,"Tsvetnoy Bul'var",55.771653,37.620466,9
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.123,Chekhovskaya,55.765747,37.608493,10
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.7,Borovitskaya,55.750399,37.60934,11
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.115,Polyanka,55.736795,37.618594,12
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.37,Serpukhovskaya,55.726548,37.624792,13
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.142,Tulskaya,55.70961,37.622569,14
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.85,Nagatinskaya,55.682099,37.620917,15
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.86,Nagornaya,55.672962,37.610397,16
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.87,"Nakhimovskiy Prospekt",55.662379,37.605274,17
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.43,Sevastopolskaya,55.651451,37.59809,18
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.156,Chertanovskaya,55.640538,37.606065,19
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.163,Yuzhnaya,55.622436,37.609047,20
