id,city_id,line_id,name,lat,lng,order
17.240,2,17,"Ploschad' Alexandra Nevskogo II",59.923563,30.383421,3
17.241,2,17,Novocherkasskaya,59.929092,30.411915,4
17.242,2,17,Ladozhskaya,59.93243,30.439274,5
17.243,2,17,"Prospekt Bol'shevikov",59.919838,30.466757,6
17.244,2,17,"Ulitsa Dybenko",59.907417,30.483311,7
18.245,2,18,"Komendantskiy Prospekt",60.008591,30.258663,0
18.246,2,18,"Staraya Derevnya",59.989433,30.255163,1
18.247,2,18,"Krestovskiy Ostrov",59.971821,30.259436,2
18.248,2,18,Chkalovskaya,59.961033,30.292006,3
18.249,2,18,Sportivnaya,59.952026,30.291338,4
18.258,2,18,Admiralteyskaya,59.935867,30.31523,5
18.250,2,18,Sadovaya,59.926739,30.317753,6
18.251,2,18,Zvenigorodskaya,59.92065,30.329599,7
18.252,2,18,"Obvodny Kanal",59.914686,30.34815,8
18.253,2,18,Volkovskaya,59.896023,30.35754,9
18.259,2,18,Bukharestskaya,59.883769,30.368932,10
18.260,2,18,Mezhdunarodnaya,59.870203,30.379289,11
18.682,2,18,Dunayskaya,59.839889,30.410667,12
18.683,2,18,"Slavy Prospekt",59.2127,30.2339,13
18.684,2,18,Shushary,59.819973,30.432718,14
55.316,115,55,Akademgorodok,50.464784,30.355511,0
55.317,115,55,Zhytomyrska,50.455884,30.36479,1
55.318,115,55,Sviatoshyn,50.457685,30.391776,2
55.319,115,55,Nyvky,50.458602,30.405682,3
55.320,115,55,Beresteiska,50.458562,30.420522,4
55.321,115,55,Shuliavska,50.454622,30.445208,5
55.322,115,55,"Politekhnichnyi Instytut",50.450814,30.466327,6
55.323,115,55,Vokzalna,50.44178,30.488273,7
55.324,115,55,Universytet,50.444401,30.506006,8
55.325,115,55,Teatralna,50.445135,30.518178,9
55.326,115,55,Khreshchatyk,50.447218,30.524933,10
55.327,115,55,Arsenalna,50.444332,30.545379,11
55.328,115,55,Dnipro,50.441217,30.559374,12
55.329,115,55,Hidropark,50.445956,30.57699,13
55.330,115,55,Livoberezhna,50.4518,30.59811,14
55.331,115,55,Darnytsia,50.455924,30.612905,15
55.332,115,55,Chernihivska,50.459852,30.630269,16
55.333,115,55,Lisova,50.464629,30.645541,17
56.334,115,56,"Heroiv Dnipra",50.52258,30.498891,0
56.335,115,56,Minska,50.512196,30.498541,1
56.336,115,56,Obolon,50.501466,30.498253,2
56.337,115,56,Petrivka,50.486074,30.497885,3
56.338,115,56,"Tarasa Shevchenka",50.473286,30.505134,4
56.339,115,56,"Kontraktova Ploshcha",50.465604,30.514836,5
56.340,115,56,"Poshtova Ploshcha",50.458935,30.524933,6
56.341,115,56,"Maidan Nezalezhnosti",50.450028,30.524196,7
56.342,115,56,"Ploshcha Lva Tolstoho",50.439221,30.516327,8
56.343,115,56,Olimpiiska,50.432244,30.51621,9
56.344,115,56,"Dvorets ""Ukraina""",50.420641,30.520738,10
56.345,115,56,Lybidska,50.412714,30.524879,11
56.346,115,56,Demiivska,50.404563,30.516615,12
56.347,115,56,Holosiivska,50.397879,30.510066,13
56.348,115,56,Vasylkivska,50.392815,30.485551,14
56.349,115,56,"Vystavkovyi Tsentr",50.382092,30.477134,15
56.350,115,56,Ipodrom,50.376526,30.468923,16
56.506,115,56,Teremki,50.367044,30.454203,17
57.351,115,57,Syrets,50.476221,30.430736,0
57.352,115,57,Dorohozhychi,50.473452,30.448406,1
57.353,115,57,Lukyanivska,50.462249,30.482101,2
57.354,115,57,"Zoloti Vorota",50.448342,30.513668,3
57.355,115,57,"Palats Sportu",50.437838,30.520684,4
57.356,115,57,Klovska,50.436731,30.531922,5
57.357,115,57,Pecherska,50.427315,30.538776,6
57.358,115,57,"Druzhby Narodiv",50.418001,30.544462,7
57.359,115,57,Vydubychi,50.401428,30.560686,8
57.360,115,57,Slavutych,50.394164,30.604452,9
57.361,115,57,Osokorky,50.395537,30.616148,10
57.362,115,57,Pozniaky,50.398344,30.63433,11
57.363,115,57,Kharkivska,50.401072,30.652,12
57.364,115,57,Vyrlytsia,50.403185,30.665969,13
57.365,115,57,Boryspilska,50.403403,30.682974,14
57.366,115,57,"Chervony Khutir",50.409505,30.695918,15
62.402,1002,62,"Uruch'e",53.945348,27.68782,0
62.403,1002,62,"Borisovskii Trakt",53.938506,27.665865,1
62.404,1002,62,Vostok,53.934509,27.651483,2
62.405,1002,62,Moskovskaya,53.927978,27.627812,3
62.406,1002,62,"Park Cheluskintsev",53.924214,27.613646,4
62.407,1002,62,"Akademiya Nauk",53.92187,27.599066,5
62.408,1002,62,"Ploshad' Ya Kolasa",53.915369,27.583265,6
62.409,1002,62,"Ploshad' Pobedy",53.908644,27.575054,7
62.410,1002,62,"Oktyabr'skaya",53.901562,27.561068,8
62.411,1002,62,"Ploshad' Lenina",53.893875,27.548015,9
62.412,1002,62,"Institut Kul'turi",53.885899,27.538852,10
62.413,1002,62,Grushevka,53.88669,27.514786,11
62.414,1002,62,Mihalova,53.876664,27.49691,12
62.415,1002,62,Petrovshchina,53.86458,27.485807,13
62.472,1002,62,Malinovka,53.849722,27.474722,14
63.416,1002,63,"Kamennaya Gorka",53.90683,27.437558,0
63.417,1002,63,Kuntsevschina,53.906236,27.453916,1
63.418,1002,63,Sportivnaya,53.908501,27.48083,2
63.419,1002,63,Pushkinskaya,53.909519,27.495499,3
63.420,1002,63,Molodezhnaya,53.906527,27.521308,4
63.421,1002,63,Frunzenskaya,53.905286,27.539328,5
63.422,1002,63,Nemiga,53.905615,27.55415,6
63.423,1002,63,Kupalovskaya,53.901408,27.561247,7
63.424,1002,63,Pervomaiskaya,53.893763,27.570167,8
63.425,1002,63,Proletarskaya,53.88972,27.585466,9
63.426,1002,63,"Traktornii Zavod",53.890033,27.614374,10
63.427,1002,63,Partizanskaya,53.87582,27.628998,11
63.428,1002,63,Avtozavodskaya,53.868945,27.648788,12
63.429,1002,63,Mogilevskaya,53.861862,27.674381,13
134.796,1002,134,Vokzalnaya,53.889722,27.546944,0
134.797,1002,134,"Jubilee Square",53.904406,27.539975,1
134.798,1002,134,"Frantisk Bogushevich Square",53.896667,27.538333,2
134.799,1002,134,"Kovalskaya Sloboda",53.874167,27.549444,3
48.261,3,48,"Prospekt Kosmonavtov",56.900393,60.613878,0
48.262,3,48,Uralmash,56.887674,60.614165,1
48.263,3,48,Mashinostroiteley,56.878517,60.61218,2
48.264,3,48,Uralskaya,56.858056,60.600816,3
48.265,3,48,Dinamo,56.847818,60.599406,4
48.266,3,48,"Ploschad 1905 Goda",56.837982,60.59734,5
48.267,3,48,Geologicheskaya,56.826715,60.603754,6
48.268,3,48,Bazhovskaya,56.837982,60.59734,7
48.269,3,48,Chkalovskaya,56.808502,60.610698,8
48.270,3,48,Botanicheskaya,56.797487,60.633362,9
50.278,66,50,Gorkovskaya,56.313933,43.99482,0
50.279,66,50,Moskovskaya,56.321097,43.945799,1
50.280,66,50,Chkalovskaya,56.310637,43.936933,2
50.281,66,50,Leninskaya,56.297798,43.937328,3
50.282,66,50,Zarechnaya,56.285144,43.927528,4
50.283,66,50,"Dvigatel Revolyutsii",56.277093,43.922012,5
50.284,66,50,Proletarskaya,56.266922,43.914143,6
50.285,66,50,Avtozavodskaya,56.257243,43.902357,7
50.286,66,50,Komsomolskaya,56.252662,43.889888,8
50.287,66,50,Kirovskaya,56.247426,43.876719,9
50.288,66,50,"Park Kultury",56.242034,43.85816,10
51.606,66,51,Strelka,56.3343,43.9597,0
51.289,66,51,"Moskovskaya 2",56.321097,43.945799,1
51.290,66,51,Kanavinskaya,56.320273,43.927438,2
51.291,66,51,Burnakovskaya,56.325704,43.911897,3
51.292,66,51,Burevestnik,56.333834,43.892799,4
