id,city_id,line_id,name,lat,lng,order
55.325,115,55,"Театральная",50.445135,30.518178,9
55.326,115,55,"Крещатик",50.447218,30.524933,10
55.327,115,55,"Арсенальная",50.444332,30.545379,11
55.328,115,55,"Днепр",50.441217,30.559374,12
55.329,115,55,"Гидропарк",50.445956,30.57699,13
55.330,115,55,"Левобережная",50.4518,30.59811,14
55.331,115,55,"Дарница",50.455924,30.612905,15
55.332,115,55,"Черниговская",50.459852,30.630269,16
55.333,115,55,"Лесная",50.464629,30.645541,17
56.334,115,56,"Героев Днепра",50.52258,30.498891,0
56.335,115,56,"Минская",50.512196,30.498541,1
56.336,115,56,"Оболонь",50.501466,30.498253,2
56.337,115,56,"Петровка",50.486074,30.497885,3
56.338,115,56,"Тараса Шевченко",50.473286,30.505134,4
56.339,115,56,"Контрактовая площадь",50.465604,30.514836,5
56.340,115,56,"Почтовая площадь",50.458935,30.524933,6
56.341,115,56,"Майдан Независимости",50.450028,30.524196,7
56.342,115,56,"Площадь Льва Толстого",50.439221,30.516327,8
56.343,115,56,"Олимпийская",50.432244,30.51621,9
56.344,115,56,"Дворец ""Украина""",50.420641,30.520738,10
56.345,115,56,"Лыбедская",50.412714,30.524879,11
56.346,115,56,"Демеевская",50.404563,30.516615,12
56.347,115,56,"Голосеевская",50.397879,30.510066,13
56.348,115,56,"Васильковская",50.392815,30.485551,14
56.349,115,56,"Выставочный центр",50.382092,30.477134,15
56.350,115,56,"Ипподром",50.376526,30.468923,16
56.506,115,56,"Теремки",50.367044,30.454203,17
57.351,115,57,"Сырец",50.476221,30.430736,0
57.352,115,57,"Дорогожичи",50.473452,30.448406,1
57.353,115,57,"Лукьяновская",50.462249,30.482101,2
57.354,115,57,"Золотые ворота",50.448342,30.513668,3
57.355,115,57,"Дворец спорта",50.437838,30.520684,4
57.356,115,57,"Кловская",50.436731,30.531922,5
57.357,115,57,"Печерская",50.427315,30.538776,6
57.358,115,57,"Дружбы народов",50.418001,30.544462,7
57.359,115,57,"Выдубичи",50.401428,30.560686,8
57.360,115,57,"Славутич",50.394164,30.604452,9
57.361,115,57,"Осокорки",50.395537,30.616148,10
57.362,115,57,"Позняки",50.398344,30.63433,11
57.363,115,57,"Харьковская",50.401072,30.652,12
57.364,115,57,"Вырлица",50.403185,30.665969,13
57.365,115,57,"Бориспольская",50.403403,30.682974,14
57.366,115,57,"Красный хутор",50.409505,30.695918,15
62.402,1002,62,"Уручье",53.945348,27.68782,0
62.403,1002,62,"Борисовский тракт",53.938506,27.665865,1
62.404,1002,62,"Восток",53.934509,27.651483,2
62.405,1002,62,"Московская",53.927978,27.627812,3
62.406,1002,62,"Парк Челюскинцев",53.924214,27.613646,4
62.407,1002,62,"Академия наук",53.92187,27.599066,5
62.408,1002,62,"Площадь Якуба Коласа",53.915369,27.583265,6
62.409,1002,62,"Площадь Победы",53.908644,27.575054,7
62.410,1002,62,"Октябрьская",53.901562,27.561068,8
62.411,1002,62,"Площадь Ленина",53.893875,27.548015,9
62.412,1002,62,"Институт Культуры",53.885899,27.538852,10
62.413,1002,62,"Грушевка",53.88669,27.514786,11
62.414,1002,62,"Михалово",53.876664,27.49691,12
62.415,1002,62,"Петровщина",53.86458,27.485807,13
62.472,1002,62,"Малиновка",53.849722,27.474722,14
63.416,1002,63,"Каменная Горка",53.90683,27.437558,0
63.417,1002,63,"Кунцевщина",53.906236,27.453916,1
63.418,1002,63,"Спортивная",53.908501,27.48083,2
63.419,1002,63,"Пушкинская",53.909519,27.495499,3
63.420,1002,63,"Молодежная",53.906527,27.521308,4
63.421,1002,63,"Фрунзенская",53.905286,27.539328,5
63.422,1002,63,"Немига",53.905615,27.55415,6
63.423,1002,63,"Купаловская",53.901408,27.561247,7
63.424,1002,63,"Первомайская",53.893763,27.570167,8
63.425,1002,63,"Пролетарская",53.88972,27.585466,9
63.426,1002,63,"Тракторный завод",53.890033,27.614374,10
63.427,1002,63,"Партизанская",53.87582,27.628998,11
63.428,1002,63,"Автозаводская",53.868945,27.648788,12
63.429,1002,63,"Могилевская",53.861862,27.674381,13
134.796,1002,134,"Вокзальная",53.889722,27.546944,0
134.797,1002,134,"Юбилейная площадь",53.904406,27.539975,1
134.798,1002,134,"Площадь Франтишка Богушевича",53.896667,27.538333,2
134.799,1002,134,"Ковальская Слобода",53.874167,27.549444,3
48.261,3,48,"Проспект Космонавтов",56.900393,60.613878,0
48.262,3,48,"Уралмаш",56.887674,60.614165,1
48.263,3,48,"Машиностроителей",56.878517,60.61218,2
48.264,3,48,"Уральская",56.858056,60.600816,3
48.265,3,48,"Динамо",56.847818,60.599406,4
48.266,3,48,"Площадь 1905 года",56.837982,60.59734,5
48.267,3,48,"Геологическая",56.826715,60.603754,6
48.268,3,48,"Бажовская",56.837982,60.59734,7
48.269,3,48,"Чкаловская",56.808502,60.610698,8
48.270,3,48,"Ботаническая",56.797487,60.633362,9
50.278,66,50,"Горьковская",56.313933,43.99482,0
50.279,66,50,"Московская",56.321097,43.945799,1
50.280,66,50,"Чкаловская",56.310637,43.936933,2
50.281,66,50,"Ленинская",56.297798,43.937328,3
50.282,66,50,"Заречная",56.285144,43.927528,4
50.283,66,50,"Двигатель Революции",56.277093,43.922012,5
50.284,66,50,"Пролетарская",56.266922,43.914143,6
50.285,66,50,"Автозаводская",56.257243,43.902357,7
50.286,66,50,"Комсомольская",56.252662,43.889888,8
50.287,66,50,"Кировская",56.247426,43.876719,9
50.288,66,50,"Парк Культуры",56.242034,43.85816,10
51.606,66,51,"Стрелка ",56.3343,43.9597,0
51.289,66,51,"Московская 2",56.321097,43.945799,1
51.290,66,51,"Канавинская",56.320273,43.927438,2
51.291,66,51,"Бурнаковская",56.325704,43.911897,3
51.292,66,51,"Буревестник",56.333834,43.892799,4
